"id","question","answer","wrong_answers","explanation","category","difficulty","milestones","mode","challenge_type","status","tags","source","source_page","revision_notes","favorite","confidence","created_at","updated_at"
"LIVRE-CULTURE-EXPERT-03","Dans une carte mentale, pourquoi relie-t-on visuellement mots-clés, champs sémantiques et concepts ?","Pour faire apparaître des connexions utiles au début du projet","Pour remplacer la totalité du cahier des charges | Pour fixer les choix de production avant la recherche","La carte mentale organise visuellement l'information afin de favoriser les associations et l'exploration.","Culture graphique","Expert","5","Quiz","Aucun","pending","livre | mind mapping | créativité","Le design graphique — savoirs & savoir-faire","24","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-TYPO-NULS-01","Quel détail caractérise une typographie serif ?","Elle possède des empattements","Elle est toujours écrite en capitales | Elle ne contient aucun signe de ponctuation","Les serif se reconnaissent à leurs empattements, ces petites extensions placées aux extrémités des lettres.","Typographie","Pour les nuls","1","Quiz","Aucun","pending","livre | serif | familles typographiques","Le design graphique — savoirs & savoir-faire","53","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-TYPO-NULS-02","Comment reconnaît-on généralement une typographie sans serif ?","Elle ne possède pas d'empattements","Elle imite obligatoirement l'écriture manuscrite | Elle utilise uniquement des chiffres","Les sans serif présentent des formes dépourvues d'empattements et sont souvent associées à la clarté et à la modernité.","Typographie","Pour les nuls","1","Quiz","Aucun","pending","livre | sans serif | familles typographiques","Le design graphique — savoirs & savoir-faire","49","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-TYPO-NULS-03","Que désigne une police de caractères ?","Un ensemble cohérent de lettres, chiffres, signes et glyphes","La couleur de fond d'un paragraphe | Le format physique d'une feuille","Une police réunit les caractères d'un même dessin, avec éventuellement plusieurs graisses et inclinaisons.","Typographie","Pour les nuls","1","Quiz","Aucun","pending","livre | police de caractères | bases","Le design graphique — savoirs & savoir-faire","45","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-TYPO-MOYEN-01","À quoi servent principalement les contrastes typographiques dans une mise en page ?","À créer une hiérarchie et guider le regard","À convertir les couleurs en CMJN | À réduire automatiquement le poids du fichier","Les variations de taille, style, casse ou police structurent l'information et rendent les niveaux de lecture visibles.","Typographie","Moyen","3","Quiz","Aucun","pending","livre | contraste | hiérarchie","Le design graphique — savoirs & savoir-faire","65","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-TYPO-MOYEN-02","Pourquoi les typographies scriptes doivent-elles être utilisées avec précaution ?","Leur dessin cursif peut rendre la lecture difficile","Elles ne peuvent pas contenir de minuscules | Elles sont incompatibles avec l'impression","Leur aspect manuscrit, connecté et fluide apporte de la personnalité, mais peut diminuer la lisibilité.","Typographie","Moyen","3","Quiz","Aucun","pending","livre | scriptes | lisibilité","Le design graphique — savoirs & savoir-faire","63","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-TYPO-MOYEN-03","Quel était le nom d'origine de la typographie Helvetica ?","Neue Haas Grotesk","Times Modern | Futura Helvetica","Créée par Max Miedinger en 1957, elle a ensuite été renommée Helvetica en référence à la Suisse.","Typographie","Moyen","3","Quiz","Aucun","pending","livre | Helvetica | histoire","Le design graphique — savoirs & savoir-faire","69","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-TYPO-EXPERT-01","Quelle association concernant Futura est exacte ?","Paul Renner, 1927, construction géométrique","Max Miedinger, 1957, construction humaniste | Stanley Morison, 1929, écriture scripte","Futura est dessinée par Paul Renner en 1927 et s'inscrit dans une esthétique géométrique proche du Bauhaus.","Typographie","Expert","5","Quiz","Aucun","pending","livre | Futura | histoire","Le design graphique — savoirs & savoir-faire","68","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-TYPO-EXPERT-02","Quel besoin éditorial a orienté la création de Times New Roman pour le journal The Times ?","Économiser de l'encre tout en restant confortable à lire","Imiter une écriture manuscrite pour les titres | Créer une police réservée aux interfaces mobiles","Stanley Morison travaille sur une serif compacte, lisible et adaptée aux longs articles du journal.","Typographie","Expert","5","Quiz","Aucun","pending","livre | Times New Roman | histoire","Le design graphique — savoirs & savoir-faire","70","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-TYPO-EXPERT-03","Quel choix typographique risque de réduire la lisibilité sur écran ?","Un contraste très marqué entre pleins et déliés","Une taille adaptée à la résolution | Un contraste suffisant entre le texte et le fond","Les traits très fins de caractères à fort contraste peuvent mal résister à l'affichage en pixels.","Typographie","Expert","5","Quiz","Aucun","pending","livre | écran | lisibilité","Le design graphique — savoirs & savoir-faire","71","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-SIGNE-NULS-01","Quel mode colorimétrique est principalement utilisé pour les écrans ?","RVB","CMJN | Pantone métallique","Les écrans produisent les couleurs par synthèse additive à partir du rouge, du vert et du bleu.","Signe et couleur","Pour les nuls","1","Quiz","Aucun","pending","livre | RVB | couleur","Le design graphique — savoirs & savoir-faire","31","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-SIGNE-NULS-02","Quel mode colorimétrique est couramment utilisé pour l'impression en quadrichromie ?","CMJN","RVB | TSL écran","La quadrichromie combine les encres cyan, magenta, jaune et noir.","Signe et couleur","Pour les nuls","1","Quiz","Aucun","pending","livre | CMJN | couleur","Le design graphique — savoirs & savoir-faire","31","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-SIGNE-NULS-03","Où se trouvent deux couleurs complémentaires sur le cercle chromatique ?","À l'opposé l'une de l'autre","Toujours côte à côte | Toujours au centre du cercle","Les couleurs opposées sur le cercle forment un contraste complémentaire.","Signe et couleur","Pour les nuls","1","Quiz","Aucun","pending","livre | cercle chromatique | complémentaires","Le design graphique — savoirs & savoir-faire","32","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-SIGNE-MOYEN-01","Dans la théorie du signe de Saussure, qu'est-ce que le signifiant ?","La forme matérielle et perceptible du signe","Le concept abstrait associé au signe | La personne qui commande le projet","Le signifiant peut être un mot, un son ou une image ; le signifié correspond au contenu conceptuel.","Signe et couleur","Moyen","3","Quiz","Aucun","pending","livre | sémiologie | Saussure","Le design graphique — savoirs & savoir-faire","27","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-SIGNE-MOYEN-02","Comment obtient-on une teinte plus claire à partir d'une couleur ?","En lui ajoutant du blanc","En lui ajoutant uniquement du noir | En supprimant toute luminosité","L'ajout de blanc éclaircit la couleur et produit une teinte.","Signe et couleur","Moyen","3","Quiz","Aucun","pending","livre | teinte | couleur","Le design graphique — savoirs & savoir-faire","33","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-SIGNE-MOYEN-03","Dans le vocabulaire du livre, comment produit-on une nuance ou un ton plus subtil ?","En ajoutant du gris, donc du blanc et du noir","En ajoutant uniquement une couleur primaire | En convertissant automatiquement la couleur en RVB","L'ajout de gris assombrit et désature la couleur, ce qui la rend moins intense.","Signe et couleur","Moyen","3","Quiz","Aucun","pending","livre | nuance | couleur","Le design graphique — savoirs & savoir-faire","33","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-SIGNE-EXPERT-01","Que mesure l'échelle d'iconicité proposée par Abraham Moles ?","Le degré de ressemblance d'un signe avec ce qu'il représente","La quantité d'encre nécessaire à son impression | La lisibilité d'un texte selon son corps","L'échelle va d'une représentation très fidèle du réel vers des signes de plus en plus abstraits.","Signe et couleur","Expert","5","Quiz","Aucun","pending","livre | iconicité | Abraham Moles","Le design graphique — savoirs & savoir-faire","30","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-SIGNE-EXPERT-02","En synthèse additive, quel résultat obtient-on lorsque le rouge, le vert et le bleu sont additionnés à leur intensité maximale ?","Du blanc","Du noir | Du brun","La synthèse additive additionne des lumières ; leur combinaison maximale produit le blanc.","Signe et couleur","Expert","5","Quiz","Aucun","pending","livre | synthèse additive | RVB","Le design graphique — savoirs & savoir-faire","31","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-SIGNE-EXPERT-03","Combien le cercle chromatique présenté compte-t-il de couleurs primaires, secondaires et tertiaires au total ?","12","9 | 18","Il réunit 3 couleurs primaires, 3 secondaires et 6 tertiaires, soit 12 couleurs.","Signe et couleur","Expert","5","Quiz","Aucun","pending","livre | cercle chromatique | harmonies","Le design graphique — savoirs & savoir-faire","32","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-LOGO-NULS-01","De quoi est composé un logo typographique ?","Uniquement de texte","Uniquement d'une photographie | Uniquement d'un dégradé abstrait","Le nom de la marque est dessiné ou stylisé sans symbole figuratif séparé.","Logo","Pour les nuls","1","Quiz","Aucun","pending","livre | logo typographique","Le design graphique — savoirs & savoir-faire","29","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-LOGO-NULS-02","Quel type de logo personnifie une marque sous la forme d'un animal ou d'un personnage ?","Une mascotte","Un monogramme | Un emblème abstrait","La mascotte donne un visage ou un personnage reconnaissable à la marque.","Logo","Pour les nuls","1","Quiz","Aucun","pending","livre | mascotte | types de logos","Le design graphique — savoirs & savoir-faire","29","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-LOGO-NULS-03","Quel type de logo représente un élément visuel connu, comme une pomme ou un oiseau ?","Un pictogramme","Un logo abstrait | Un logo uniquement sonore","Le pictogramme s'appuie sur une forme identifiable issue du monde réel.","Logo","Pour les nuls","1","Quiz","Aucun","pending","livre | pictogramme | types de logos","Le design graphique — savoirs & savoir-faire","29","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-LOGO-MOYEN-01","Qu'est-ce qu'un monogramme dans une identité visuelle ?","Un signe construit avec quelques lettres ou initiales","Une photographie complète du produit | Une gamme de couleurs sans aucun caractère","Le monogramme condense généralement le nom d'une marque dans ses initiales.","Logo","Moyen","3","Quiz","Aucun","pending","livre | monogramme | types de logos","Le design graphique — savoirs & savoir-faire","29","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-LOGO-MOYEN-02","À quelle forme traditionnelle un logo de type emblème fait-il souvent penser ?","À un sceau ou un blason","À une photographie panoramique | À une grille modulaire invisible","L'emblème rassemble généralement texte et symbole dans une forme fermée évoquant un sceau ou un blason.","Logo","Moyen","3","Quiz","Aucun","pending","livre | emblème | types de logos","Le design graphique — savoirs & savoir-faire","29","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-LOGO-MOYEN-03","Quelle particularité définit un logo abstrait ?","Sa forme ne représente rien de directement reconnaissable","Il reproduit fidèlement un objet réel | Il doit obligatoirement écrire le nom complet de la marque","Le logo abstrait construit un signe distinctif sans représenter un élément connu.","Logo","Moyen","3","Quiz","Aucun","pending","livre | abstraction | types de logos","Le design graphique — savoirs & savoir-faire","29","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-LOGO-EXPERT-01","Une identité n'utilise que les lettres « LCG » dessinées comme un signe unique. De quel type de logo s'agit-il ?","D'un monogramme","D'une mascotte | D'un pictogramme figuratif","L'emploi de quelques initiales assemblées correspond au principe du monogramme.","Logo","Expert","5","Quiz","Aucun","pending","livre | monogramme | mise en situation","Le design graphique — savoirs & savoir-faire","29","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-LOGO-EXPERT-02","Dans le design de marque, quelle fonction dépasse la simple reconnaissance visuelle du logo ?","Révéler la marque et ses valeurs par un système graphique","Déterminer uniquement le grammage du papier | Remplacer toute stratégie de communication","Le design de marque construit une identité visuelle capable d'identifier les produits et d'exprimer les valeurs de la marque.","Logo","Expert","5","Quiz","Aucun","pending","livre | identité visuelle | design de marque","Le design graphique — savoirs & savoir-faire","21","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-LOGO-EXPERT-03","Sur l'échelle d'iconicité, quelle transformation rend généralement un symbole de logo moins iconique ?","L'éloigner de la ressemblance avec un objet réel","Augmenter la fidélité photographique | Ajouter davantage de détails réalistes","Plus un signe s'éloigne d'une représentation fidèle du réel, plus il se rapproche de l'abstraction.","Logo","Expert","5","Quiz","Aucun","pending","livre | iconicité | abstraction","Le design graphique — savoirs & savoir-faire","30","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-COMPO-NULS-01","Comment appelle-t-on traditionnellement un format vertical en mise en page ?","Un format à la française","Un format à l'italienne | Un format en accordéon","Le format vertical est dit « à la française », tandis que l'horizontal est dit « à l'italienne ».","Composition","Pour les nuls","1","Quiz","Aucun","pending","livre | format | mise en page","Le design graphique — savoirs & savoir-faire","76","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-COMPO-NULS-02","À quoi sert principalement une grille de mise en page ?","À organiser et hiérarchiser les éléments","À convertir une image en son | À choisir le procédé de reliure","La grille fournit une structure commune pour placer textes, images et autres éléments.","Composition","Pour les nuls","1","Quiz","Aucun","pending","livre | grille | hiérarchie","Le design graphique — savoirs & savoir-faire","82","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-COMPO-NULS-03","Dans l'anatomie d'une page, qu'est-ce que le folio ?","Le numéro de page","Le titre principal du livre | La légende d'une image","Le folio permet d'identifier la page dans le document.","Composition","Pour les nuls","1","Quiz","Aucun","pending","livre | folio | anatomie de page","Le design graphique — savoirs & savoir-faire","77","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-COMPO-MOYEN-01","Qu'ajoute une grille modulaire à une simple grille multicolonne ?","Des divisions horizontales qui créent des modules","Une seule colonne sans repère | Un mode colorimétrique supplémentaire","La grille modulaire croise des divisions verticales et horizontales pour offrir des zones de placement plus précises.","Composition","Moyen","3","Quiz","Aucun","pending","livre | grille modulaire | mise en page","Le design graphique — savoirs & savoir-faire","82","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-COMPO-MOYEN-02","Quel principe de Gestalt permet de distinguer un élément principal de son arrière-plan ?","La relation figure-fond","La quadrichromie | Le fond perdu","La relation figure-fond organise la perception entre la forme observée et l'espace qui l'entoure.","Composition","Moyen","3","Quiz","Aucun","pending","livre | Gestalt | figure-fond","Le design graphique — savoirs & savoir-faire","84","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-COMPO-MOYEN-03","Quelle valeur approchée correspond au nombre d'or ?","1,618","1,414 | 2,718","Le nombre d'or, aussi appelé phi, exprime un rapport d'environ 1,618 entre deux longueurs.","Composition","Moyen","3","Quiz","Aucun","pending","livre | nombre d'or | proportions","Le design graphique — savoirs & savoir-faire","80","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-COMPO-EXPERT-01","Quels réglages participent directement au gris typographique d'un bloc de texte ?","Le corps, l'interlignage, la largeur de colonne et les espacements","Le façonnage, le pelliculage et la reliure | Le profil colorimétrique de l'écran uniquement","Le gris typographique résulte de la densité visuelle produite par le dessin des caractères et les réglages de composition.","Composition","Expert","5","Quiz","Aucun","pending","livre | gris typographique | microtypographie","Le design graphique — savoirs & savoir-faire","85","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-COMPO-EXPERT-02","Quelle différence fondamentale oppose le format d'une page papier à celui d'une page web ?","Le papier a une hauteur fixe, tandis que la page web peut s'allonger avec le contenu","Le papier se mesure en pixels et le web en millimètres | La page web ne possède jamais de largeur définie","Un support imprimé possède un format physique déterminé ; une interface web conserve une largeur de référence mais se parcourt verticalement.","Composition","Expert","5","Quiz","Aucun","pending","livre | papier | écran","Le design graphique — savoirs & savoir-faire","76","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-COMPO-EXPERT-03","Pour placer précisément textes, icônes et illustrations selon des axes verticaux et horizontaux, quelle grille est la plus adaptée ?","Une grille modulaire","Une grille uniquement multicolonne | Une composition sans aucun repère","Ses modules résultent du croisement de colonnes et de rangées, ce qui facilite des alignements précis dans les deux directions.","Composition","Expert","5","Quiz","Aucun","pending","livre | grille modulaire | alignement","Le design graphique — savoirs & savoir-faire","82","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-PROD-NULS-01","Dans la série de formats A, quel format est le plus grand ?","A3","A4 | A5","Dans la série A, plus le numéro diminue, plus la feuille est grande.","Production","Pour les nuls","1","Quiz","Aucun","pending","livre | formats papier | ISO","Le design graphique — savoirs & savoir-faire","87","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-PROD-NULS-02","Quel format d'image utilise une compression avec perte très courante sur le web ?","JPEG","PNG | TIFF sans compression","Le JPEG réduit fortement le poids des photographies au prix d'une perte d'information.","Production","Pour les nuls","1","Quiz","Aucun","pending","livre | JPEG | formats de fichier","Le design graphique — savoirs & savoir-faire","90","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-PROD-NULS-03","Quel format vectoriel permet de redimensionner une image sans perte de qualité ?","SVG","JPEG | MP3","Le SVG décrit les formes par des données vectorielles, particulièrement adaptées aux logos et icônes.","Production","Pour les nuls","1","Quiz","Aucun","pending","livre | SVG | vectoriel","Le design graphique — savoirs & savoir-faire","91","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-PROD-MOYEN-01","Combien de bits composent un octet ?","8 bits","4 bits | 1024 bits","L'octet est une unité de mémoire composée de huit bits.","Production","Moyen","3","Quiz","Aucun","pending","livre | mémoire | unités","Le design graphique — savoirs & savoir-faire","92","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-PROD-MOYEN-02","Pourquoi l'impression numérique convient-elle bien aux petites séries personnalisées ?","Elle transfère directement les données sans utiliser de plaques","Elle exige une plaque métallique pour chaque page | Elle ne peut imprimer que sur du textile","L'absence de plaques réduit la préparation et facilite les faibles tirages ou les contenus variables.","Production","Moyen","3","Quiz","Aucun","pending","livre | impression numérique | tirage","Le design graphique — savoirs & savoir-faire","95","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-PROD-MOYEN-03","Quelle largeur de fond perdu le livre recommande-t-il généralement autour d'un document imprimé ?","Entre 3 et 5 mm","Entre 0,1 et 0,5 mm | Entre 15 et 20 mm","Le fond perdu prolonge les éléments au-delà du format fini afin d'éviter des bordures blanches après la coupe.","Production","Moyen","3","Quiz","Aucun","pending","livre | fond perdu | préparation impression","Le design graphique — savoirs & savoir-faire","96","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-PROD-EXPERT-01","Pourquoi un papier couché restitue-t-il généralement les couleurs avec précision ?","Son traitement limite la pénétration et l'étalement de l'encre","Ses fibres absorbent immédiatement toute l'encre | Il est toujours teinté dans la masse en noir","Sa surface peu poreuse conserve mieux la forme des points de trame et évite que l'encre ne se diffuse dans les fibres.","Production","Expert","5","Quiz","Aucun","pending","livre | papier couché | impression","Le design graphique — savoirs & savoir-faire","97","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-PROD-EXPERT-02","Quel trajet décrit correctement le transfert de l'encre en impression offset ?","De la plaque métallique au rouleau en caoutchouc, puis au support","Du fichier directement au papier sans intermédiaire | De buses au support sous forme de gouttelettes","L'offset utilise un blanchet en caoutchouc entre la plaque et le support d'impression.","Production","Expert","5","Quiz","Aucun","pending","livre | offset | techniques d'impression","Le design graphique — savoirs & savoir-faire","95","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
"LIVRE-PROD-EXPERT-03","Pourquoi renommer manuellement l'extension d'un fichier ne suffit-il pas à changer son format ?","Parce que la structure des données enregistrées reste inchangée","Parce qu'une extension ne peut contenir que deux lettres | Parce que tous les formats utilisent exactement la même structure","Il faut convertir ou utiliser « Enregistrer sous » pour réécrire les données dans le format voulu.","Production","Expert","5","Quiz","Aucun","pending","livre | formats de fichier | extension","Le design graphique — savoirs & savoir-faire","90","","false","0.98","2026-06-07T00:00:00.000Z","2026-06-07T00:00:00.000Z"
